edad_victima,mes,es_fin_de_semana,temperatura_media,lluvia_mm,velocidad_viento,humedad_relativa,sexo_victima_M,rol_victima_CONDUCTOR,rol_victima_Conductor,rol_victima_PASAJERO,rol_victima_PEATON,rol_victima_SD,rol_victima_conductor,rol_victima_sd
-0.3837629736914888,6,1,22.1,0.0,13.0,53.0,1,0,0,0,0,1,0,0
-1.494009009689726,9,0,13.3,0.0,7.0,83.0,1,0,0,0,0,1,0,0
-1.7160582168893737,1,0,26.0,0.0,13.8,26.0,0,0,0,0,0,1,0,0
0.8745158671065134,3,0,27.8,0.0,13.9,69.0,1,0,0,0,0,1,0,0
0.43041745270721854,2,0,25.3,0.0,12.3,55.0,0,0,0,0,1,0,0,0
-0.16171376649184133,6,1,8.4,0.0,11.0,56.0,1,0,0,0,0,1,0,0
-0.16171376649184133,6,0,15.2,0.0,19.5,96.0,1,0,0,0,0,1,0,0
-0.5317957784912538,2,0,17.3,0.0,5.0,48.0,1,0,0,0,0,1,0,0
-0.3837629736914888,12,0,19.4,0.0,24.2,52.0,1,0,0,0,0,1,0,0
1.2445978791059258,11,1,22.0,0.0,16.0,63.0,1,0,0,0,0,1,0,0
2.2808275127042807,2,0,29.3,0.0,14.3,63.0,1,0,0,0,0,1,0,0
-0.16171376649184133,12,0,23.5,0.0,14.4,75.0,1,0,0,0,0,1,0,0
1.6146798911053384,1,0,27.5,0.0,16.4,52.0,1,0,0,0,0,1,0,0
-0.9018777904906662,10,0,20.5,0.0,14.3,56.0,0,0,0,0,0,1,0,0
2.1327947079045155,1,0,28.4,0.0,10.6,48.0,1,0,0,0,0,1,0,0
0.43041745270721854,7,0,13.9,0.0,11.2,75.0,1,0,0,0,0,1,0,0
-0.8278613880907837,1,0,21.8,0.0,20.8,52.0,0,0,0,0,1,0,0,0
-0.9758941928905487,12,0,21.6,0.0,11.5,68.0,1,0,0,0,0,1,0,0
0.2083682455075711,5,0,18.5,0.0,18.4,86.0,1,0,0,0,0,1,0,0
-1.2719598024900787,4,1,23.6,0.0,10.0,64.0,1,0,0,0,0,1,0,0
-1.4199926072898437,7,0,16.7,3.9,7.0,85.0,1,0,0,0,0,1,0,0
-1.642041814489491,12,1,28.6,0.0,11.1,54.0,1,0,0,0,0,1,0,0
-0.16171376649184133,10,1,14.6,0.0,15.5,74.0,1,0,0,0,0,1,0,0
1.2445978791059258,7,0,7.0,0.0,5.8,89.0,0,0,0,0,1,0,0,0
-0.9018777904906662,4,0,18.6,0.0,4.5,95.0,1,0,0,0,0,1,0,0
-1.2719598024900787,7,0,10.5,0.0,8.2,52.0,1,0,0,0,0,1,0,0
1.6146798911053384,3,0,20.5,0.0,10.7,74.0,1,0,0,0,0,0,0,0
0.5784502575069835,9,0,24.1,0.0,12.9,29.0,0,0,0,0,0,1,0,0
-0.16171376649184133,5,1,9.7,0.0,4.1,82.0,1,0,0,0,0,1,0,0
-0.23573016889172382,2,0,26.1,0.0,19.4,79.0,1,0,0,0,0,1,0,0
3.6131227559021655,8,0,11.2,0.0,7.1,71.0,1,0,0,0,0,1,0,0
-1.197943400090196,4,0,17.3,0.0,8.3,42.0,1,0,0,0,0,1,0,0
0.2083682455075711,5,0,10.0,0.0,5.8,76.0,0,0,0,0,0,1,0,0
-0.16171376649184133,8,0,19.7,0.0,8.0,75.0,1,0,0,0,0,1,0,0
-0.16171376649184133,4,0,22.1,0.0,14.4,64.0,0,0,0,0,0,1,0,0
-0.45777937609137126,8,0,19.0,0.0,8.7,78.0,1,0,0,0,0,1,0,0
2.798942329503458,12,0,29.7,0.0,22.1,43.0,0,0,0,0,0,1,0,0
-0.6058121808911363,5,0,20.2,0.0,1.2,77.0,0,0,0,0,0,1,0,0
-0.16171376649184133,4,0,16.6,0.0,4.3,47.0,1,0,0,0,0,0,0,0
-0.23573016889172382,8,0,11.8,0.0,22.6,60.0,1,0,0,0,0,1,0,0
-0.16171376649184133,6,0,9.4,0.0,8.1,66.0,1,0,0,0,0,1,0,0
-1.345976204889961,7,1,14.1,0.0,7.1,62.0,1,0,0,0,0,1,0,0
0.2083682455075711,4,0,10.7,0.0,2.7,72.0,1,0,0,0,0,0,0,0
0.7264830623067485,6,0,16.4,0.0,11.5,51.0,1,0,0,0,0,1,0,0
1.6146798911053384,6,0,18.1,0.0,11.3,67.0,1,0,0,0,0,1,0,0
1.5406634887054558,7,0,12.7,0.0,5.0,76.0,1,0,0,0,0,1,0,0
-0.16171376649184133,11,0,18.1,0.0,11.3,67.0,1,0,0,0,0,1,0,0
-0.16171376649184133,8,0,9.4,0.0,5.3,51.0,0,0,0,0,0,1,0,0
-0.6798285832910187,8,1,12.4,0.0,9.8,73.0,1,0,0,0,0,1,0,0
-0.8278613880907837,3,0,29.6,0.0,16.7,54.0,0,0,0,0,0,1,0,0
-1.2719598024900787,7,0,13.8,0.0,2.1,55.0,1,0,0,0,0,1,0,0
-0.16171376649184133,12,0,19.7,0.0,6.0,81.0,1,0,0,0,0,1,0,0
-0.9758941928905487,7,0,13.9,0.0,13.6,63.0,0,0,0,0,0,1,0,0
-0.16171376649184133,4,0,19.2,0.0,10.8,37.0,0,0,0,0,0,1,0,0
0.8745158671065134,7,1,13.1,0.0,8.4,38.0,0,0,0,0,1,0,0,0
-0.9758941928905487,12,0,25.4,0.0,16.5,83.0,1,0,0,0,0,0,0,0
2.4288603175040455,1,0,26.0,0.0,11.8,86.0,0,0,0,0,0,1,0,0
0.060335440707806116,10,0,10.1,0.0,10.8,78.0,1,0,0,0,0,1,0,0
-0.16171376649184133,12,0,20.8,0.8,4.7,91.0,1,0,0,0,0,1,0,0
3.7611555607019302,3,0,24.1,0.0,14.4,77.0,0,0,0,0,1,0,0,0
1.096565074306161,12,0,25.7,0.0,15.8,56.0,1,0,0,0,0,1,0,0
-0.8278613880907837,3,0,25.2,0.0,15.5,65.0,0,0,0,0,0,1,0,0
-0.08769736409195886,8,1,8.0,0.0,2.2,70.0,1,0,0,0,1,0,0,0
0.43041745270721854,11,0,30.0,0.0,10.9,51.0,0,0,0,0,0,0,0,0
-0.16171376649184133,2,1,22.6,0.0,8.3,69.0,1,0,0,0,0,1,0,0
-2.6042550456879634,7,0,11.1,5.1,10.6,85.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,0,11.8,0.0,7.6,69.0,1,0,0,0,0,1,0,0
-0.9758941928905487,10,0,13.6,0.0,5.7,73.0,1,0,0,0,0,0,0,0
-0.16171376649184133,2,1,28.0,0.0,13.3,58.0,1,0,0,0,1,0,0,0
-0.9018777904906662,5,0,19.8,0.0,16.2,63.0,1,0,0,0,0,1,0,0
-0.9758941928905487,9,0,8.1,0.0,7.6,82.0,1,0,0,0,0,1,0,0
-0.16171376649184133,5,0,7.6,0.2,6.0,76.0,1,0,0,0,0,1,0,0
-1.494009009689726,7,0,11.9,0.0,9.4,95.0,0,0,0,0,0,1,0,0
-0.3097465712916063,6,0,18.9,0.0,9.2,82.0,1,0,0,0,1,0,0,0
0.1343518431076886,7,0,14.4,0.0,16.9,94.0,1,0,0,0,1,0,0,0
-0.5317957784912538,9,0,20.3,0.2,2.9,90.0,1,0,0,0,0,1,0,0
-0.16171376649184133,3,0,19.5,0.0,14.1,65.0,1,0,0,0,0,1,0,0
-1.049910595290431,11,0,28.2,0.0,11.1,61.0,1,0,0,0,0,1,0,0
0.5784502575069835,8,0,16.8,0.0,10.4,74.0,1,0,0,0,0,1,0,0
-1.2719598024900787,6,1,10.5,0.0,4.9,76.0,0,0,0,0,0,1,0,0
0.35640105030733604,2,0,26.1,0.0,16.8,73.0,0,0,0,0,0,1,0,0
0.652466659906866,6,0,6.1,0.0,9.3,78.0,1,0,0,0,0,1,0,0
-0.6058121808911363,10,0,21.3,0.0,14.0,57.0,1,0,0,0,0,1,0,0
-0.3837629736914888,1,0,20.5,0.3,8.2,87.0,1,0,0,0,0,1,0,0
-0.3097465712916063,10,0,16.5,0.0,21.9,49.0,1,0,0,0,0,1,0,0
-0.3837629736914888,12,0,30.9,0.0,15.3,42.0,1,0,0,0,0,1,0,0
-0.6058121808911363,9,0,16.2,0.0,7.5,85.0,1,0,0,0,0,1,0,0
0.2083682455075711,4,0,18.3,0.0,8.4,80.0,1,0,0,0,0,1,0,0
-0.16171376649184133,12,1,21.7,0.0,10.9,70.0,1,0,0,0,0,1,0,0
-0.6058121808911363,10,1,24.6,0.0,14.4,74.0,1,0,0,0,0,1,0,0
1.0225486719062784,8,0,10.2,0.0,12.0,77.0,0,0,0,0,0,1,0,0
-0.45777937609137126,10,0,15.4,0.0,7.1,86.0,1,0,0,0,0,1,0,0
0.9485322695063959,4,0,20.1,0.0,6.4,93.0,1,0,0,0,0,1,0,0
0.1343518431076886,6,0,6.0,0.0,16.8,79.0,1,0,0,0,0,1,0,0
1.096565074306161,11,1,18.0,7.9,12.8,92.0,1,0,0,0,0,1,0,0
-0.7538449856909012,3,0,22.4,0.0,9.5,65.0,1,0,0,0,0,1,0,0
0.060335440707806116,2,0,26.0,0.0,18.0,76.0,1,0,0,0,1,0,0,0
1.5406634887054558,3,0,17.1,0.0,15.6,93.0,1,0,0,0,0,1,0,0
-0.16171376649184133,2,1,28.6,0.0,15.8,50.0,1,0,0,0,0,1,0,0
0.43041745270721854,3,0,11.2,0.1,32.1,89.0,0,0,0,0,0,1,0,0
-0.23573016889172382,4,0,19.3,0.0,7.2,61.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,0,6.4,0.0,8.4,62.0,1,0,0,0,0,1,0,0
0.43041745270721854,12,1,19.5,1.3,16.0,75.0,0,0,0,0,0,1,0,0
-0.16171376649184133,11,0,11.4,0.0,3.7,62.0,1,0,0,0,0,1,0,0
1.096565074306161,2,0,22.2,0.0,12.8,56.0,0,0,0,0,1,0,0,0
0.652466659906866,12,0,19.3,0.0,10.2,94.0,1,0,0,0,0,1,0,0
0.2083682455075711,5,1,13.5,0.0,12.5,69.0,1,0,0,0,0,1,0,0
1.3926306839056908,5,0,12.1,0.0,4.3,92.0,1,0,0,0,0,1,0,0
-1.049910595290431,7,1,9.4,0.0,12.9,60.0,1,0,0,0,0,1,0,0
-0.16171376649184133,4,1,18.1,0.0,11.3,67.0,1,0,0,0,0,1,0,0
-0.013680961692076367,9,0,18.0,0.0,12.8,36.0,1,0,0,0,0,1,0,0
-0.5317957784912538,10,0,19.2,0.0,20.3,43.0,1,0,0,0,0,1,0,0
-0.16171376649184133,5,0,17.6,0.0,6.5,75.0,1,0,0,0,0,1,0,0
-0.16171376649184133,3,0,23.5,0.0,10.3,57.0,1,0,0,0,0,1,0,0
-0.16171376649184133,1,1,21.1,0.0,17.8,72.0,1,0,0,0,1,0,0,0
0.060335440707806116,8,0,9.3,0.2,17.1,71.0,0,0,0,0,0,1,0,0
-0.3097465712916063,6,0,11.8,0.0,19.3,81.0,1,0,0,0,0,1,0,0
-0.16171376649184133,9,1,9.9,4.2,25.6,92.0,1,0,0,0,0,1,0,0
2.6509095247036933,9,0,14.4,0.0,5.4,71.0,1,1,0,0,0,0,0,0
1.2445978791059258,2,0,22.8,0.0,3.6,70.0,0,0,0,0,1,0,0,0
-0.3097465712916063,4,0,18.3,0.0,32.3,81.0,1,0,0,0,0,1,0,0
-0.16171376649184133,1,0,25.2,0.0,10.0,29.0,1,0,0,0,0,0,0,0
1.8367290983049858,8,0,10.5,0.0,34.6,92.0,0,0,0,0,1,0,0,0
-1.5680254120896087,1,0,27.6,0.0,20.3,59.0,1,0,0,0,1,0,0,0
-0.9018777904906662,8,0,25.6,0.0,11.3,57.0,1,0,0,0,0,1,0,0
-0.6798285832910187,11,0,27.3,0.0,15.9,40.0,0,0,0,0,0,1,0,0
0.5784502575069835,7,1,8.2,0.0,4.9,62.0,1,0,0,0,1,0,0,0
-0.6798285832910187,12,0,17.0,0.0,10.0,77.0,1,0,0,0,0,1,0,0
-0.08769736409195886,11,0,24.0,0.0,14.3,44.0,1,0,0,0,0,1,0,0
-0.16171376649184133,12,0,20.0,0.0,16.4,73.0,1,0,0,0,0,1,0,0
2.206811110304398,8,1,14.1,0.0,17.5,75.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,1,10.0,0.0,6.2,85.0,0,0,0,0,0,1,0,0
-0.16171376649184133,5,1,22.2,0.0,4.1,73.0,1,0,0,0,0,1,0,0
1.1705814767060434,5,0,21.6,1.3,9.2,76.0,0,0,0,0,1,0,0,0
-0.16171376649184133,1,0,33.2,0.0,22.1,63.0,1,0,0,0,0,1,0,0
-0.9758941928905487,7,0,10.8,0.0,15.4,94.0,1,0,0,0,0,1,0,0
-0.23573016889172382,8,0,18.7,0.0,13.1,34.0,1,0,0,0,0,1,0,0
-0.16171376649184133,4,0,20.5,0.0,3.6,73.0,1,0,0,0,0,1,0,0
-0.16171376649184133,1,0,29.0,0.0,6.2,75.0,1,0,0,0,1,0,0,0
-0.6798285832910187,5,0,9.1,0.0,3.6,89.0,1,0,0,0,0,1,0,0
-0.16171376649184133,11,0,21.5,0.0,11.8,60.0,1,0,0,0,0,0,0,0
-0.16171376649184133,11,1,15.2,0.0,10.5,65.0,1,0,0,0,0,1,0,0
-0.08769736409195886,2,1,24.2,0.0,14.4,29.0,1,0,0,0,1,0,0,0
0.2823846479074536,8,0,12.7,0.0,13.1,76.0,0,0,0,0,0,1,0,0
-0.013680961692076367,1,0,29.0,0.0,13.7,46.0,1,0,0,0,0,1,0,0
-0.16171376649184133,6,1,7.2,0.0,17.4,62.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,0,3.8,0.0,16.0,71.0,0,0,0,0,0,1,0,0
0.060335440707806116,5,0,16.9,0.0,22.1,76.0,1,0,0,0,0,1,0,0
-0.23573016889172382,9,0,11.0,0.0,7.6,71.0,1,0,0,0,0,1,0,0
-0.013680961692076367,6,0,9.5,0.0,12.9,43.0,1,0,0,0,0,1,0,0
-0.5317957784912538,7,1,11.3,0.0,11.5,58.0,1,0,0,0,0,1,0,0
0.5784502575069835,3,1,35.4,0.0,11.1,40.0,0,0,0,0,1,0,0,0
0.8745158671065134,8,0,16.0,0.0,12.6,36.0,0,0,0,0,0,1,0,0
-1.197943400090196,2,0,21.9,0.1,12.5,87.0,1,0,0,0,0,0,0,0
0.2083682455075711,8,0,13.2,0.0,11.4,29.0,1,0,0,0,0,1,0,0
1.6886962935052208,9,0,8.4,0.0,7.6,51.0,1,0,0,0,0,1,0,0
-0.6798285832910187,3,0,23.7,0.0,11.5,83.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,0,11.8,0.0,1.2,83.0,1,0,0,0,0,1,0,0
-2.678271448087846,9,0,6.0,0.0,10.5,74.0,1,0,0,0,1,0,0,0
-0.8278613880907837,2,0,22.4,0.0,15.8,54.0,1,0,0,0,0,1,0,0
-1.938107424089021,11,1,25.1,0.0,14.7,70.0,0,0,0,0,0,1,0,0
-0.16171376649184133,7,0,11.8,0.0,8.2,62.0,0,0,0,0,0,1,0,0
1.3926306839056908,9,1,9.0,0.0,7.5,63.0,1,0,0,0,0,1,0,0
1.4666470863055734,8,0,10.3,0.0,20.6,76.0,1,0,0,0,0,1,0,0
-0.16171376649184133,10,1,13.8,0.2,12.7,67.0,0,0,0,0,0,1,0,0
1.0225486719062784,9,1,13.3,0.0,10.7,73.0,0,0,0,0,1,0,0,0
3.687139158302048,1,0,24.7,0.0,15.7,67.0,0,0,0,0,1,0,0,0
0.5784502575069835,5,0,9.6,0.0,12.1,83.0,1,0,0,0,0,1,0,0
-0.16171376649184133,8,0,9.5,0.0,22.5,72.0,1,0,0,0,0,0,0,0
-0.16171376649184133,4,1,15.1,0.0,2.9,83.0,1,0,0,0,0,1,0,0
-0.16171376649184133,6,0,11.1,0.0,11.2,97.0,1,0,0,0,0,1,0,0
-1.197943400090196,11,1,22.4,0.0,8.7,54.0,1,0,0,0,0,1,0,0
1.4666470863055734,9,0,17.8,0.0,9.9,59.0,1,0,0,0,0,1,0,0
-0.5317957784912538,10,0,15.3,0.0,16.1,33.0,0,0,0,0,0,1,0,0
-0.6798285832910187,9,0,13.8,0.0,9.3,78.0,1,0,0,0,0,1,0,0
-0.9758941928905487,8,0,13.5,0.0,8.3,55.0,1,0,0,0,0,1,0,0
-2.086140228888786,4,0,18.1,0.0,2.4,97.0,1,0,0,0,0,1,0,0
-1.049910595290431,12,1,20.1,0.0,7.0,79.0,1,0,0,0,0,1,0,0
2.2808275127042807,11,0,21.5,0.0,10.1,90.0,1,0,0,0,0,1,0,0
-0.16171376649184133,4,0,23.4,0.0,8.3,71.0,1,0,0,0,0,1,0,0
0.1343518431076886,12,0,21.4,0.0,3.8,78.0,1,0,0,0,0,1,0,0
1.3186142815058084,12,0,22.1,0.0,14.5,51.0,1,0,0,0,0,1,0,0
-0.16171376649184133,4,0,15.8,0.0,6.4,89.0,1,0,0,0,0,1,0,0
-0.6058121808911363,8,1,11.7,0.0,13.4,87.0,1,0,0,0,0,1,0,0
0.800499464706631,12,0,22.9,0.0,8.0,64.0,1,0,0,0,0,1,0,0
-0.16171376649184133,11,0,22.3,0.0,23.3,32.0,1,0,0,0,0,1,0,0
1.5406634887054558,6,0,14.9,0.0,9.8,88.0,0,0,0,0,0,1,0,0
-0.45777937609137126,7,0,12.3,0.0,5.0,89.0,0,0,0,0,0,0,0,0
-0.16171376649184133,4,0,16.8,0.0,12.3,85.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,0,4.4,0.0,10.7,69.0,1,0,0,0,0,1,0,0
-0.16171376649184133,1,0,22.5,0.0,9.1,36.0,1,0,0,0,0,1,0,0
-1.049910595290431,6,0,10.5,0.0,19.3,84.0,1,0,0,0,0,1,0,0
-0.16171376649184133,9,0,17.5,0.0,12.0,49.0,0,0,0,0,0,1,0,0
-0.16171376649184133,5,0,16.4,0.0,11.4,79.0,1,0,0,0,0,1,0,0
-0.5317957784912538,10,0,18.8,0.0,14.1,25.0,1,0,0,0,0,1,0,0
-0.013680961692076367,7,0,7.4,0.0,14.0,80.0,1,0,0,0,0,1,0,0
1.7627126959051034,12,0,22.4,0.0,9.8,50.0,1,0,0,0,0,1,0,0
-0.16171376649184133,8,0,11.3,0.0,4.7,58.0,1,0,0,0,0,1,0,0
0.8745158671065134,4,0,14.4,0.0,11.4,75.0,1,0,0,0,0,1,0,0
-0.23573016889172382,8,0,12.2,0.0,11.0,73.0,1,0,0,0,0,1,0,0
-0.7538449856909012,6,0,8.7,0.0,10.4,45.0,1,0,0,0,0,1,0,0
-0.16171376649184133,3,0,17.5,0.0,13.5,52.0,1,0,0,0,0,1,0,0
-0.16171376649184133,11,1,22.9,0.0,14.6,48.0,1,0,0,0,1,0,0,0
-0.6058121808911363,11,0,20.5,0.0,20.9,62.0,1,0,0,0,0,1,0,0
-0.45777937609137126,3,0,27.2,0.0,7.9,43.0,1,0,0,0,0,1,0,0
0.2823846479074536,1,0,25.6,0.0,9.7,62.0,0,0,0,0,1,0,0,0
-0.16171376649184133,11,0,19.7,0.0,16.4,69.0,1,0,0,0,0,1,0,0
2.0587783055046334,10,0,24.6,0.0,14.2,48.0,0,0,0,0,1,0,0,0
1.6886962935052208,10,0,14.3,0.0,2.7,91.0,1,0,0,0,0,1,0,0
1.0225486719062784,3,0,24.4,0.0,10.0,68.0,1,0,0,0,0,1,0,0
-0.8278613880907837,4,0,11.8,0.0,2.5,93.0,1,0,0,0,0,1,0,0
0.43041745270721854,1,0,27.3,0.0,11.1,50.0,1,0,0,0,0,1,0,0
-1.642041814489491,11,0,26.1,0.0,8.9,51.0,1,0,0,0,0,1,0,0
3.7611555607019302,1,0,28.1,0.0,14.1,54.0,0,0,0,0,1,0,0,0
1.1705814767060434,6,0,16.5,0.0,8.7,97.0,1,0,0,0,0,1,0,0
0.5784502575069835,12,0,18.5,0.0,23.2,58.0,0,0,0,0,0,1,0,0
-0.16171376649184133,5,0,25.1,0.0,11.0,32.0,0,0,0,0,0,1,0,0
-2.6042550456879634,3,0,25.1,0.0,17.1,68.0,1,0,0,0,1,0,0,0
2.8729587319033407,9,0,20.6,0.0,12.1,42.0,0,0,0,0,0,1,0,0
-0.5317957784912538,12,0,29.1,0.0,16.7,59.0,0,0,0,0,0,1,0,0
-0.16171376649184133,10,0,16.2,0.0,10.6,47.0,1,0,0,0,0,1,0,0
-0.16171376649184133,9,0,9.1,0.0,31.0,55.0,0,0,0,0,0,0,0,0
-0.16171376649184133,1,0,31.3,0.0,9.1,45.0,1,0,0,0,0,1,0,0
-0.6058121808911363,1,1,19.5,0.6,14.6,80.0,1,0,0,0,0,1,0,0
0.1343518431076886,5,0,14.0,0.0,13.0,83.0,1,0,0,0,0,1,0,0
-2.6042550456879634,5,0,13.9,0.0,5.5,78.0,1,0,0,0,0,1,0,0
-0.16171376649184133,6,0,20.1,0.0,10.3,90.0,1,0,0,0,0,0,0,0
-0.6798285832910187,12,1,25.5,0.0,20.3,39.0,1,0,0,0,0,1,0,0
-1.197943400090196,12,0,25.8,0.1,11.9,60.0,1,0,0,0,0,1,0,0
-0.9018777904906662,9,1,9.2,0.0,12.5,89.0,1,0,0,0,0,1,0,0
1.3926306839056908,2,0,26.5,0.0,10.1,58.0,1,0,0,0,0,1,0,0
2.1327947079045155,12,0,25.0,0.0,11.2,46.0,1,0,0,0,0,0,0,0
-0.16171376649184133,10,0,16.2,0.0,13.1,70.0,1,0,0,0,0,1,0,0
-0.3097465712916063,11,1,18.3,0.0,0.4,86.0,0,0,0,0,0,1,0,0
-0.23573016889172382,3,0,17.1,0.0,6.7,70.0,1,0,0,0,1,0,0,0
-2.530238643288081,8,0,15.9,0.0,7.1,97.0,1,0,0,0,0,0,0,0
0.1343518431076886,1,0,20.0,0.0,16.0,65.0,1,0,0,0,0,1,0,0
-1.2719598024900787,11,0,25.5,0.0,6.3,42.0,1,0,0,0,0,1,0,0
-0.45777937609137126,9,0,18.3,0.0,11.2,76.0,1,0,0,0,0,0,0,0
0.43041745270721854,1,0,29.0,0.0,10.8,60.0,0,0,0,0,0,1,0,0
-0.3837629736914888,5,1,14.3,0.0,12.9,38.0,1,0,0,0,0,1,0,0
-0.9018777904906662,6,1,7.9,0.0,1.9,96.0,1,0,0,0,0,1,0,0
-1.049910595290431,8,0,9.5,0.0,5.5,71.0,1,0,0,0,0,1,0,0
-0.16171376649184133,5,0,18.1,0.0,11.3,67.0,1,0,0,0,0,1,0,0
-0.23573016889172382,12,0,16.7,0.0,8.6,90.0,0,0,0,0,0,1,0,0
-0.16171376649184133,6,0,14.8,0.0,13.0,51.0,0,0,0,0,0,1,0,0
1.8367290983049858,2,0,28.3,0.0,19.0,77.0,1,0,0,0,0,1,0,0
-0.45777937609137126,8,0,15.9,0.0,10.6,53.0,1,0,0,0,1,0,0,0
-0.16171376649184133,8,0,7.4,0.0,14.9,73.0,0,0,0,0,0,1,0,0
-0.5317957784912538,7,0,18.1,0.0,11.3,67.0,1,0,0,0,0,1,0,0
-0.16171376649184133,4,0,12.3,0.0,14.5,56.0,1,0,0,0,0,1,0,0
1.4666470863055734,1,0,27.7,0.0,9.6,47.0,0,0,0,0,0,0,0,0
-0.6798285832910187,1,0,22.3,0.0,5.4,87.0,1,0,0,0,0,1,0,0
-0.16171376649184133,2,0,18.1,0.0,11.3,67.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,0,10.7,0.0,13.2,75.0,1,0,0,0,0,1,0,0
0.504433855107101,6,0,10.8,0.0,13.0,55.0,1,0,0,0,0,1,0,0
-0.16171376649184133,4,0,18.6,0.0,8.7,86.0,1,0,0,0,0,1,0,0
0.1343518431076886,9,0,16.7,0.0,14.3,74.0,1,0,0,0,0,1,0,0
-0.013680961692076367,8,0,11.9,0.0,6.1,61.0,1,0,0,0,0,1,0,0
-0.23573016889172382,9,0,20.4,0.0,14.5,52.0,0,0,0,0,0,1,0,0
-0.16171376649184133,7,0,9.9,0.0,4.9,96.0,0,0,0,0,1,0,0,0
1.4666470863055734,9,1,18.3,0.0,13.8,68.0,1,0,0,0,0,1,0,0
0.9485322695063959,9,1,12.5,0.0,23.9,82.0,1,0,0,0,0,1,0,0
-1.1239269976903137,6,0,12.6,0.0,4.9,95.0,0,0,0,0,0,1,0,0
-0.16171376649184133,2,0,25.6,0.0,5.4,75.0,1,0,0,0,0,1,0,0
-1.049910595290431,3,1,19.5,0.0,11.3,71.0,1,0,0,0,0,1,0,0
-0.16171376649184133,4,0,19.6,0.0,8.1,52.0,1,0,0,0,0,1,0,0
-0.08769736409195886,1,0,22.8,0.0,10.3,77.0,0,0,0,0,1,0,0,0
-0.16171376649184133,7,0,13.4,0.0,19.7,69.0,1,0,0,0,0,1,0,0
0.2083682455075711,9,0,20.2,0.0,16.9,46.0,0,0,0,0,0,1,0,0
-0.45777937609137126,5,1,17.0,0.0,19.9,80.0,1,0,0,0,0,1,0,0
-1.049910595290431,11,0,18.0,0.0,9.6,43.0,1,0,0,0,0,1,0,0
-0.3837629736914888,11,1,25.1,0.0,12.4,45.0,1,0,0,0,0,1,0,0
-0.3097465712916063,11,0,29.5,0.0,11.4,45.0,0,0,0,0,0,1,0,0
-0.3097465712916063,6,1,12.7,0.0,7.1,43.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,1,14.1,0.0,11.4,73.0,1,0,0,0,0,1,0,0
0.43041745270721854,1,0,24.6,0.0,31.1,69.0,1,0,0,0,0,0,0,0
0.43041745270721854,5,0,6.9,0.0,6.6,83.0,1,0,0,0,0,1,0,0
-0.6058121808911363,10,0,11.9,0.0,19.9,39.0,1,0,0,0,0,1,0,0
0.5784502575069835,2,0,25.4,0.0,12.0,53.0,1,0,0,0,0,1,0,0
0.060335440707806116,1,0,22.3,0.0,19.3,72.0,0,0,0,0,0,1,0,0
-0.7538449856909012,8,0,8.3,0.0,7.1,76.0,1,0,0,0,0,1,0,0
-0.16171376649184133,5,0,11.6,0.0,9.9,73.0,1,0,0,0,0,0,0,0
-0.16171376649184133,4,0,18.4,0.0,11.0,37.0,1,0,0,0,0,1,0,0
-0.16171376649184133,12,0,24.3,0.0,24.5,61.0,1,0,0,0,0,1,0,0
0.060335440707806116,4,0,23.4,0.0,12.3,64.0,0,0,0,0,0,1,0,0
-0.16171376649184133,9,1,17.5,0.0,11.4,62.0,0,0,0,0,0,1,0,0
-0.6798285832910187,4,1,22.5,0.0,16.7,68.0,1,0,0,0,0,0,0,0
0.060335440707806116,10,0,31.0,0.0,10.3,34.0,1,0,0,0,0,1,0,0
-0.6058121808911363,7,0,10.6,0.0,27.0,62.0,1,0,0,0,0,1,0,0
0.2823846479074536,3,0,26.5,0.0,11.8,62.0,1,0,0,0,0,1,0,0
0.1343518431076886,12,1,22.0,0.0,7.0,34.0,1,1,0,0,0,0,0,0
-0.16171376649184133,9,0,14.3,0.0,31.6,72.0,1,0,0,0,0,1,0,0
1.3186142815058084,12,1,19.0,0.0,0.5,90.0,0,0,0,0,0,0,0,0
-0.16171376649184133,12,0,27.0,0.0,18.1,63.0,1,0,0,0,0,0,0,0
2.7249259271035755,5,0,6.2,0.0,4.8,84.0,0,0,0,0,1,0,0,0
-1.197943400090196,12,1,24.7,0.0,14.9,37.0,0,0,0,0,0,1,0,0
-0.9018777904906662,8,0,24.8,0.0,22.4,54.0,1,0,0,0,0,1,0,0
-1.049910595290431,9,0,9.6,0.0,10.5,80.0,1,0,0,0,0,1,0,0
-0.16171376649184133,7,0,15.1,0.0,10.2,89.0,1,0,0,0,1,0,0,0
1.1705814767060434,7,0,19.1,0.0,12.8,61.0,1,0,0,0,0,1,0,0
-0.9018777904906662,4,0,14.3,0.0,15.4,71.0,1,0,0,0,0,1,0,0
-0.9758941928905487,8,1,15.0,0.0,10.2,69.0,1,0,0,0,0,1,0,0
1.3186142815058084,4,0,19.3,0.0,17.3,83.0,1,0,0,0,0,1,0,0
